AverageMotorStatorCurrent,AverageMotorPhaseVoltage,MotorActualTorque,TargetTorque,MotorRPM,PropotionalSpeedLimit,CalculatedBatteryCurrent,ControllerCapacitorVoltage,ThrottleInput,Synced,timeStamp
0.0,0.0,0.0,0.0,0.0,0,-0.0625,99.6875,1.37109375,0,1685923740449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923740549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923740649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923740757
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923740857
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685923740958
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923741052
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923741151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685923741260
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923741349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923741451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923741549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685923741650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923741750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923741850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.375,0,1685923741948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3984375,0,1685923742049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923742147
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923742255
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923742349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923742449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923742547
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923742649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.37109375,0,1685923742747
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923742849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3359375,0,1685923742955
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923743050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923743149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3515625,0,1685923743254
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923743350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923743451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923743550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923743650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923743751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685923743849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923743948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923744049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923744156
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685923744250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.39453125,0,1685923744349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923744451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923744552
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923744650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.359375,0,1685923744754
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3515625,0,1685923744850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923744958
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923745051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923745151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923745250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923745348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923745449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923745549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923745649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923745748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923745850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923745950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923746050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923746150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923746250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923746350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923746450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923746548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923746648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923746749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923746851
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923746949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923747051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923747149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923747252
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923747353
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923747451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923747550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923747649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923747750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.37109375,0,1685923747849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923747950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923748053
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923748149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3359375,0,1685923748251
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923748351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923748450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923748548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923748647
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923748748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923748850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.359375,0,1685923748948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923749050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923749149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685923749247
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923749348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923749448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923749548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685923749648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923749749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923749856
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923749952
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923750049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923750149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923750250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923750348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923750449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923750550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923750650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923750747
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923750849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923750947
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685923751047
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923751147
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923751250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923751350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923751450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923751550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923751650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923751749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923751849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923751949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923752049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923752153
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923752249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923752351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923752449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923752549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923752651
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923752749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923752850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923752947
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923753049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923753150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.39453125,0,1685923753250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923753349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923753448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923753549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923753650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923753751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923753849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923753949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923754051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923754150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685923754253
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3515625,0,1685923754350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923754454
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923754552
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685923754649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923754749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.328125,0,1685923754849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685923754949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923755050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923755151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923755252
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923755349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923755452
0.0,0.0,0.0,0.0,0.0,0,-0.0625,99.6875,1.3515625,0,1685923755548
0.0,0.0,0.0,0.0,0.0,0,-0.0625,99.6875,1.36328125,0,1685923755649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923755750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923755858
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923755952
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923756049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923756151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.359375,0,1685923756251
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923756352
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923756449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685923756549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923756650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923756749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.375,0,1685923756849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923756949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923757050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.40625,0,1685923757150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685923757256
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923757349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685923757449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923757549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923757650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923757748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923757853
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923757954
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685923758050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923758149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685923758250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.34765625,0,1685923758349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923758448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923758549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923758650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923758749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.38671875,0,1685923758847
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923758950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.328125,0,1685923759050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923759150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923759249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923759350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.38671875,0,1685923759448
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.36328125,0,1685923759550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685923759650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923759749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923759854
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.37109375,0,1685923759949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923760050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923760150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.39453125,0,1685923760250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923760350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.359375,0,1685923760450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923760549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923760649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923760750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923760860
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.40625,0,1685923760949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685923761052
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923761149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923761249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923761351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923761450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923761556
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.38671875,0,1685923761648
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923761750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685923761850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923761948
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923762051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923762147
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923762250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923762350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685923762450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923762550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.37109375,0,1685923762650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685923762750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923762849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.36328125,0,1685923762950
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.375,0,1685923763049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923763149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923763249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923763350
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923763449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923763551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923763652
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923763749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923763851
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923763955
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.41796875,0,1685923764047
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.40625,0,1685923764150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923764250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923764349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923764449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923764549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923764651
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3984375,0,1685923764749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923764849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.359375,0,1685923764949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923765048
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923765148
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923765248
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923765349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923765450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685923765548
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923765649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685923765750
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923765849
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685923765951
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923766049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923766150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923766253
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685923766349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.33984375,0,1685923766451
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923766550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923766649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685923766748
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923766850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923766949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923767050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923767151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923767254
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685923767349
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923767449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685923767549
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.328125,0,1685923767649
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923767749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923767850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923767951
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923768049
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923768151
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923768250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685923768348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923768449
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923768547
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923768650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685923768749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923768850
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923768949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923769050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923769149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685923769250
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923769351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923769450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.3828125,0,1685923769550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.36328125,0,1685923769650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.34765625,0,1685923769751
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923769854
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685923769949
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685923770050
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685923770149
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923770249
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685923770351
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923770450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.37109375,0,1685923770551
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685923770650
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685923770749
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923770851
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685923770947
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923771051
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923771150
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685923771251
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685923771348
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685923771450
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685923771550
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685923771650
